experiment_id,n_estimators,max_depth,min_samples_leaf,low_support_floor,val_micro_f1_calibrated,val_macro_f1_calibrated,test_micro_f1_calibrated,test_macro_f1_calibrated,test_micro_f1_default,test_macro_f1_default
134,1200,,2,0.24,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
135,1200,,2,0.28,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
136,1200,,2,0.32,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
149,1200,18.0,2,0.2,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
150,1200,18.0,2,0.24,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
151,1200,18.0,2,0.28,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
152,1200,18.0,2,0.32,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
165,1200,24.0,2,0.2,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
166,1200,24.0,2,0.24,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
167,1200,24.0,2,0.28,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
168,1200,24.0,2,0.32,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
181,1200,32.0,2,0.2,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
182,1200,32.0,2,0.24,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
183,1200,32.0,2,0.28,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
184,1200,32.0,2,0.32,0.991304347826087,0.9847619047619048,0.9868995633187773,0.9782818532818532,0.9823008849557522,0.9652014652014652
9,600,,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
10,600,,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
11,600,,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
12,600,,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
13,600,,4,0.2,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
14,600,,4,0.24,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
15,600,,4,0.28,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
16,600,,4,0.32,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
25,600,18.0,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
26,600,18.0,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
27,600,18.0,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
28,600,18.0,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
29,600,18.0,4,0.2,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
30,600,18.0,4,0.24,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
31,600,18.0,4,0.28,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
32,600,18.0,4,0.32,0.9824561403508771,0.967687074829932,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
41,600,24.0,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
